"Name","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"Coco","Castiglione",646,"France","Female",38,2,0,2,0,0,178752.73,0
"Marie","Manna",707,"France","Male",35,2,0,3,1,1,94148.3,0
"Muhammad","Lin",602,"France","Male",34,5,0,2,1,1,77414.45,0
"Walt","Fink",635,"France","Female",47,2,125724.95,2,1,0,63236.97,0
"Cristiano","Baresi",597,"France","Male",67,2,0,2,0,1,108645.85,0
"Dalai","Morehead",503,"France","Male",38,1,0,2,1,1,95153.24,0
"Billie","Afamefuna",524,"Spain","Female",64,5,0,1,1,0,136079.64,1
"Marie","Greco",700,"France","Male",46,5,95872.86,1,1,0,98273.01,1
"Plato","Balashova",692,"France","Male",33,9,0,1,1,0,113505.93,1
"Franklin","Bogdanov",562,"France","Male",37,2,0,1,0,1,52525.15,1
"Amelia","Lowe",679,"France","Male",37,7,74260.03,1,1,0,194617.98,0
"Albert","Ponce",603,"Germany","Male",35,1,123407.69,1,1,0,152541.89,1
"Grace","Trevisano",720,"Spain","Male",33,3,123783.91,2,1,1,142903.44,0
"Bill","Gardner",797,"France","Male",24,5,0,2,1,0,182257.61,0
"Walt","Lorenzo",594,"France","Male",36,6,153880.15,1,0,0,135431.72,0
"Cristiano","Palmer",529,"France","Female",31,7,0,2,1,1,175697.87,0
"George","Zuyeva",606,"Germany","Female",32,1,106301.85,2,0,1,59061.25,0
"Adolf","Jen",621,"Spain","Female",40,7,0,2,0,1,131283.6,1
"Florence","Alekseeva",513,"France","Female",43,9,0,2,1,0,152499.8,0
"Ernest","Manfrin",753,"Germany","Male",44,3,138076.47,1,1,0,15523.09,1
"George","Chiemenam",605,"France","Female",30,9,135422.31,1,0,1,186418.85,0
"Angelina","Chiemenam",574,"Spain","Female",37,7,0,2,1,0,32262.28,0
"George","Clark",726,"France","Female",38,5,126875.62,1,1,0,128052.29,0
"Cristiano","Fanucci",611,"Spain","Female",28,3,96381.68,2,1,0,181419.29,0
"Jacqueline","Cattaneo",593,"Germany","Female",41,4,119703.1,2,1,1,109783.29,0
"Queen","Udinesi",466,"Germany","Male",41,2,152102.18,2,1,0,181879.56,0
"Benazir","Bentley",741,"Germany","Female",36,0,127675.39,2,1,0,74260.16,0
"Lance","Holmes",684,"Germany","Female",44,2,133776.86,2,0,1,49865.04,0
"Abraham","Austin",550,"Spain","Female",33,9,72788.03,1,1,1,103608.06,0
"Oscar","Mackenzie",593,"Spain","Male",26,9,76226.9,1,1,0,167564.82,0
"Jacqueline","Booth",601,"Germany","Male",48,9,163630.76,1,0,1,41816.49,1
"Mahatma","Collier",676,"Spain","Female",30,5,0,2,0,0,179066.58,0
"Mary","Hs?",556,"France","Female",46,10,0,2,0,0,109184.24,0
"Martin","Oluchukwu",719,"France","Male",36,3,155423.17,1,1,1,199841.32,0
"Elvis","Sung",850,"Germany","Male",55,0,98710.89,1,1,1,83617.17,1
"J.R.R.","Marino",649,"Spain","Female",49,2,0,1,1,0,84863.85,1
"John","Vinogradov",509,"Spain","Male",41,7,126683.8,1,0,1,114775.53,0
"Katherine","Burns",684,"France","Male",33,4,140700.61,1,1,0,103557.93,0
"Cleopatra","Fanucci",806,"Germany","Male",30,8,168078.83,1,1,0,85028.36,1
"Leonardo","Chukwujamuike",729,"Spain","Male",44,4,107726.93,2,1,0,153064.87,0
"Stephen","Flynn",683,"France","Female",33,9,0,2,1,1,38784.42,0
"Bob","Chao",689,"Spain","Female",63,1,0,2,1,1,186526.12,0
"Queen","Yeh",672,"Germany","Female",21,1,35741.69,1,1,0,28789.94,0
"Adolf","Klein",602,"Germany","Female",53,5,98268.84,1,0,1,45038.29,1
"Woodrow","Mahmood",739,"France","Female",20,4,133800.98,1,0,1,150245.81,0
"Al","Tu",618,"France","Female",21,2,125682.79,1,0,0,57762,0
"Carl","Shcherbakov",674,"France","Female",42,9,0,2,1,0,4292.72,0
"Mao","Zetticci",762,"France","Male",26,6,130428.78,1,1,0,173365.89,0
"Ronald","Carr",790,"Spain","Male",37,6,0,2,1,1,119484.01,0
"Queen","Browne",754,"Spain","Female",27,8,0,2,0,0,121821.16,0
"Jawaharlal","Feng",729,"France","Male",44,6,0,2,1,0,151733.43,0
"Michael","Ferguson",606,"Germany","Female",47,0,137138.2,2,0,1,53784.22,0
"Vladimir","Shaw",616,"France","Male",23,8,73112.95,1,1,1,62733.05,0
"Fidel","Palermo",772,"France","Male",47,9,152347.01,1,0,1,17671.78,0
"Donald","Moore",652,"Spain","Male",41,8,115144.68,1,1,0,188905.43,0
"J.R.R.","Huang",743,"France","Male",43,5,0,2,0,0,113079.19,1
"Leon","Gray",793,"France","Male",39,3,137817.52,1,0,0,83997.79,0
"Paul","Sokolova",743,"Spain","Male",45,7,157332.26,1,1,0,125424.42,0
"Fidel","Henderson",746,"France","Male",37,2,0,2,1,0,143194.05,0
"Eva","Mosley",627,"Germany","Female",39,5,124586.93,1,1,0,93132.61,1
"Paul","Nnaemeka",713,"Spain","Male",38,6,116980.78,2,0,1,76038.38,0
"Pope","Everett",678,"Spain","Female",40,3,128398.38,1,1,0,168658.3,0
"Ingrid","Goddard",540,"Spain","Male",39,1,0,1,0,1,108419.41,0
"Grace","Kuo",615,"Germany","Female",33,3,137657.25,2,1,1,171657.57,0
"Ernest","Bianchi",415,"Spain","Male",53,5,167259.44,1,1,1,22357.25,0
"George","Rouse",628,"France","Female",45,8,0,2,1,0,193903.06,0
"Rupert","Nwoye",700,"France","Male",26,4,119009.57,1,1,0,141926.43,0
"Charles","Greco",623,"Germany","Male",33,2,80002.33,1,1,1,104079.62,0
"Florence","Fang",623,"France","Female",37,4,140211.88,1,1,1,93832.33,0
"Lyndon","Chiemenam",679,"France","Female",44,3,118742.74,2,1,0,1568.91,0
"Sacha","Artemiev",632,"Spain","Male",37,1,138207.08,1,1,0,60778.11,1
"Dalai","Burrows",790,"France","Female",47,10,148636.21,1,0,1,16119.96,1
"Shakira","Chizuoke",514,"France","Male",45,1,178827.79,1,1,0,60375.18,0
"Henry","T'ien",491,"France","Male",33,5,83134.3,1,1,0,187946.55,0
"Benazir","Rogova",753,"France","Male",92,3,121513.31,1,0,1,195563.99,0
"Shakira","Trevisano",693,"Germany","Female",37,6,95900.04,1,1,1,38196.24,0
"Henry","Sagese",679,"France","Female",30,1,112543.42,1,1,1,179435.21,0
"Pablo","Artyomova",529,"Spain","Male",34,9,0,1,1,1,93208.22,0
"Lance","Long",619,"Spain","Female",31,3,141751.82,1,0,1,61531.86,0
"Dalai","Hsueh",680,"Spain","Female",37,6,124140.57,2,1,0,92826.35,0
"Joseph","White",693,"Germany","Male",45,2,116546.59,2,0,0,23140.28,1
"Shakira","Lazarev",834,"France","Female",28,6,0,1,1,0,74287.53,0
"Tom","Benjamin",636,"Spain","Female",29,6,157576.47,2,1,1,101102.39,0
"Prince","Wan",538,"Spain","Male",43,5,0,2,1,0,126933.73,0
"Mata","Romano",566,"Germany","Female",44,5,141428.99,2,0,0,68408.74,0
"Al","Craig",597,"Spain","Male",35,0,127510.99,1,1,1,155356.34,0
"Mother","Yermolayeva",711,"France","Female",29,9,0,2,0,1,3234.8,0
"George","Tseng",606,"France","Male",31,10,0,2,1,0,195209.4,0
"Mata","Tseng",615,"Spain","Male",51,6,81818.49,1,1,1,169149.38,0
"Stephen","Le Hunte",589,"France","Male",36,1,100895.54,1,1,1,68075.14,0
"Malala","Blake",606,"Germany","Male",45,5,63832.43,1,1,1,93707.8,0
"Mother","Lane",582,"France","Male",29,4,0,2,0,0,156153.27,0
"Emile","Sparks",710,"France","Female",36,4,116085.06,1,1,0,58601.61,0
"Mata","Tu",467,"France","Male",57,1,0,2,1,1,114448.77,0
"Indira","Tochukwu",749,"France","Male",30,1,0,2,0,1,126551.65,0
"Dalai","Whittaker",564,"Germany","Female",33,2,115761.51,1,0,1,112350.21,1
"David","Wang",730,"Spain","Male",26,6,0,2,1,1,185808.7,0
"Margaret","Northern",678,"Germany","Male",32,4,139626.01,1,1,1,118235.52,1
"Thomas","Humphries",540,"France","Female",31,7,0,1,0,1,183051.6,1
"Tim","Cremonesi",767,"France","Female",35,6,115576.44,1,0,1,27922.45,0
"David","Ku",615,"France","Female",23,4,0,2,1,0,196476.19,0
"Mother","Tobenna",583,"Germany","Female",41,5,77647.6,1,1,0,190429.52,0
"Eva","Okwuadigbo",850,"France","Female",40,5,0,2,1,0,35034.15,0
"Neil","Johnston",651,"Germany","Female",34,10,148962.46,1,1,0,66389.43,1
"Eva","Li",798,"France","Male",22,8,0,2,1,0,107615.43,0
"Audrey","Talbot",695,"France","Male",37,2,0,2,1,1,99692.65,0
"Mother","Tu",497,"Germany","Male",41,5,80542.81,1,0,0,88729.22,1
"Nelson","T'ien",739,"France","Male",40,4,0,2,0,0,173321.65,0
"Anne","Ross",549,"France","Female",34,4,0,2,0,0,139463.57,0
"Mother","Maclean",850,"France","Male",35,9,102050.47,1,1,1,3769.71,0
"Christopher","Wan",648,"Spain","Male",49,5,0,1,1,0,149946.43,1
"Roger","Tsou",679,"France","Female",24,6,114948.76,2,0,1,135768.25,0
"Fidel","Jack",606,"Germany","Male",39,8,136000.45,2,1,0,31708.53,0
"Sigmund","Lucchesi",850,"France","Male",32,4,156001.68,2,1,1,151677.31,0
"Audrey","Ch'eng",619,"Germany","Male",41,3,147974.16,2,1,0,170518.83,0
"Plato","Saunders",719,"Spain","Male",44,2,0,2,1,0,196582.19,0
"Roger","Glover",640,"Germany","Male",26,5,90402.77,1,1,1,3298.65,0
"Al","Tung",710,"France","Male",40,5,0,2,0,0,162878.96,0
"Kylie","Padovano",580,"France","Male",31,2,0,2,0,1,64014.24,0
"Babe","Johnstone",550,"France","Male",44,9,0,2,1,0,26257.01,0
"Vincent","Endrizzi",841,"France","Female",31,3,162701.65,2,1,1,126794.56,0
"Ernest","Secombe",760,"France","Male",34,2,0,2,1,0,164162.44,0
"Nelson","Elewechi",687,"France","Female",30,6,0,2,0,0,179206.92,0
"Sting","Chu",753,"Germany","Female",35,5,82453.96,2,0,0,18254.75,0
"Sacha","Lucciano",661,"France","Male",35,9,100107.99,1,1,0,83949.68,0
"Winston","Pinto",699,"France","Male",28,7,0,2,1,1,22684.78,0
"Abraham","McGregor",617,"Germany","Female",39,5,83348.89,3,1,0,7953.62,1
"Leonardo","Ugorji",595,"Germany","Female",44,4,96553.52,2,1,0,143952.24,1
"Joseph","Bancks",669,"France","Male",50,9,201009.64,1,1,0,158032.5,1
"Madonna","Warlow-Davies",613,"France","Female",27,5,125167.74,1,1,0,199104.52,0
"Amelia","Dale",782,"France","Male",32,9,0,1,1,1,87566.97,0
"Woodrow","Buckley",582,"France","Female",43,5,153313.67,1,0,0,170563.73,0
"Pope","Nkemjika",679,"France","Male",30,9,0,2,1,0,157871.55,0
"Sigmund","Fairley",611,"France","Female",40,2,125879.29,1,1,0,93203.43,0
"J.K.Rowling","Boothby",455,"Germany","Female",37,6,170057.62,1,0,1,54398.56,0
"Benazir","Chukwuhaenye",621,"France","Male",32,1,0,2,1,1,168779.47,0
"Donald","Lock",596,"Germany","Male",48,2,131326.47,1,0,0,1140.02,1
"Al","Clarke",585,"Spain","Female",56,1,128472.8,1,1,0,186476.91,1
"Marilyn","Ramsey",742,"France","Male",32,6,160485.16,1,1,0,29023.03,0
"Steve","Eipper",850,"Germany","Male",42,6,84445.68,3,0,1,60021.34,1
"Tiger","Ko",738,"Germany","Female",40,1,115409.18,2,0,0,180456.8,0
"Audrey","Munro",619,"Spain","Male",46,8,62400.48,1,1,1,132498.39,1
"Queen","McGregor",628,"France","Female",50,4,143054.56,1,0,1,109608.81,1
"Billie","Henderson",487,"France","Male",24,7,133628.09,2,1,1,98570.01,0
"Fidel","Fernandez",513,"Spain","Female",41,9,107135.04,2,1,1,160546.58,0
"Mahatma","Porter",563,"Spain","Male",26,7,0,2,0,0,6139.74,0
"Martin","Pan",803,"France","Female",65,2,151659.52,2,0,1,6930.17,0
"Wright","Esposito",607,"Spain","Female",32,7,0,3,0,1,10674.62,0
"Donald","Kaeppel",628,"Germany","Female",51,9,155903.82,2,1,1,71159.84,0
"Margaret","Lamb",521,"Spain","Female",49,4,82940.25,2,0,0,62413.01,1
"Mahatma","Lei",669,"Germany","Female",50,4,112650.89,1,0,0,166386.22,1
"Sigmund","Conti",686,"France","Female",41,10,0,1,1,0,133086.45,0
"John","Hargreaves",700,"Germany","Male",35,4,95853.39,2,1,0,192933.37,0
"Mother","Yermolayev",663,"France","Female",42,1,82228.67,2,1,0,71359.78,0
"Emile","Kerr",671,"Spain","Female",31,4,0,2,0,1,79270.02,0
"Thomas","Waters",651,"Germany","Female",35,1,163700.78,3,1,1,29583.48,1
"Lord","Onyeorulu",728,"France","Male",34,4,106328.08,1,1,0,88680.65,0
"John","Kolesnikova",574,"France","Female",34,7,152992.91,1,1,1,134691.2,0
"Cleopatra","Kazakova",464,"France","Male",38,3,116439.65,1,1,0,75574.48,0
"Coco","MacDonald",604,"Spain","Male",27,9,101352.78,1,0,0,30252.3,0
"Mikhail","Sharwood",836,"Spain","Female",37,10,0,2,1,0,111324.41,0
"Oscar","Bufkin",511,"Germany","Female",75,9,105609.17,1,0,1,105425.18,0
"Bob","Nwankwo",518,"France","Female",45,8,0,2,1,1,36193.07,0
"Coco","Boniwell",756,"France","Male",67,4,0,3,1,1,93081.87,0
"Mother","Willis",489,"France","Female",47,8,103894.38,2,1,1,107625.46,0
"Neil","Burns",622,"Spain","Male",27,9,139834.93,1,1,1,152733.89,0
"Marilyn","Kung",652,"France","Female",36,6,112518.71,2,0,1,110421.31,0
"Oscar","Howells",625,"France","Female",37,7,115895.42,1,1,0,48486.25,0
"Billie","Bevan",521,"Spain","Female",39,3,146408.68,1,0,0,72993.67,0
"Cleopatra","Neitenstein",546,"France","Male",34,4,165363.31,2,1,1,25744.13,1
"Michael","Johnson",697,"France","Female",45,1,0,2,1,0,46807.62,1
"Jon","Sandover",571,"Germany","Male",33,3,71843.15,1,1,0,26772.04,0
"Abraham","Nnamutaezinwa",748,"Spain","Male",35,5,105492.53,1,1,1,150057.2,0
"Pope","Sinclair",591,"France","Male",35,7,183027.25,1,1,1,56028.79,0
"Tim","Wei",814,"Germany","Male",29,1,131968.57,2,1,1,147693.92,0
"Bill","Higgins",709,"France","Female",45,3,104118.5,1,0,1,174032,0
"Marilyn","Chang",433,"Spain","Male",27,2,0,2,1,1,153698.65,0
"Carl","Henderson",781,"France","Male",20,0,125023.1,2,1,1,108301.45,0
"John","Cox",656,"France","Female",30,4,74323.2,1,1,1,22929.08,0
"Leon","Tsui",683,"France","Male",38,7,109346.13,2,1,0,102665.92,0
"Peter","Lee",620,"France","Male",32,6,0,2,1,0,56139.09,0
"Aung","Sergeyeva",637,"Germany","Female",39,3,109698.41,1,1,1,88391.29,1
"Roman","Napolitani",525,"Spain","Female",30,5,0,2,0,1,149195.44,0
"Plato","Beatham",793,"Germany","Female",34,5,127758.09,1,1,0,143357.03,0
"Bill","Lu",638,"Germany","Male",50,1,102645.48,1,1,0,168359.98,1
"Henry","Yashina",520,"France","Male",31,4,93249.4,1,1,0,77335.75,0
"Neil","Bales",641,"France","Male",35,5,0,2,1,0,93148.93,0
"Cleopatra","Hill",840,"Germany","Female",51,1,87779.83,1,0,1,36687.11,1
"Donald","Ibeamaka",504,"Spain","Male",40,5,0,2,0,0,146703.36,0
"Wright","Romilly",686,"France","Male",38,0,138131.34,1,0,1,115927.85,0
"Lyndon","Hayes",533,"Germany","Male",38,4,70362.52,2,1,1,104189.46,0
"Brad","Chiu",577,"France","Female",32,1,0,2,1,0,9902.39,0
"Audrey","Sun",445,"Germany","Female",48,7,168286.58,1,1,0,16645.77,1
"Indira","Brennan",720,"France","Male",44,3,86102.27,1,1,0,180134.88,1
"Aung","Storey",643,"Germany","Male",25,4,115142.9,1,1,1,148098.95,0
"J.K.Rowling","Lawson",652,"Germany","Female",47,0,126597.89,2,1,1,38798.79,1
"Joseph","T'ao",663,"France","Female",33,2,0,2,1,0,153295,0
"Franklin","Yao",525,"Germany","Female",30,0,157989.21,2,1,1,100687.67,0
"John","Bracewell",662,"Spain","Female",54,1,187997.15,1,0,0,111442.71,1
"Louis","Kerr",724,"Germany","Male",54,8,172192.49,1,1,1,136902.01,0
"Peter","Blake",581,"Germany","Male",38,1,133105.47,1,1,0,105732.9,1
"Walt","Sanders",685,"Spain","Male",38,4,0,2,1,1,35884.91,0
"Margaret","Torkelson",595,"France","Male",46,10,0,1,1,0,73489.15,1
"Usain","Hsueh",588,"France","Female",21,8,0,2,1,1,110114.19,0
"Queen","Wang",647,"Germany","Male",35,3,192407.97,1,1,1,40145.28,0
"Prince","Hightower",785,"Germany","Female",38,9,107199.75,1,0,0,146398.51,0
"Mother","Genovesi",794,"Germany","Female",55,6,115796.7,1,1,0,160526.36,1
"Tim","Levan",823,"France","Male",37,5,164858.18,1,1,1,173516.71,0
"Lech","Lai",687,"Germany","Male",38,4,117633.28,1,0,1,88396.6,0
"Walt","Loginov",850,"France","Female",28,9,0,2,1,0,185821.41,0
"Aung","Lafleur",496,"France","Female",36,7,0,2,0,0,108098.28,0
"Nelson","Obidimkpa",527,"Germany","Female",30,6,126663.51,1,1,1,162267.91,0
"J.R.R.","Ch'ang",576,"Germany","Female",71,6,140273.47,1,1,1,193135.25,1
"Kylie","Mason",525,"Spain","Female",60,7,0,2,0,1,168034.9,0
"Lyndon","Miranda",727,"Germany","Male",21,8,153344.72,1,1,1,163295.87,0
"Jesse","Simon",671,"Germany","Female",23,9,123943.18,1,1,1,159553.27,0
"Lech","Golubeva",625,"France","Male",39,5,0,1,1,0,99800.87,0
"John","Manfrin",643,"Germany","Male",33,7,98630.31,2,1,1,40250.82,0
"Malala","Stange",707,"France","Female",33,2,58036.33,1,1,1,83335.78,0
"Billie","Ferrari",539,"Spain","Male",28,5,0,2,1,0,48382.4,0
"Katherine","Taylor",498,"Germany","Male",45,7,109200.74,2,0,1,165990.44,0
"Emmeline","Wei",696,"Spain","Female",30,0,0,2,1,1,9002.8,0
"Paul","Ch'eng",758,"France","Female",33,7,0,1,1,0,188156.34,0
"Oprah","Parsons",685,"France","Female",33,6,0,2,0,1,186785.01,0
"Sting","Pan",655,"Germany","Female",30,1,83173.98,2,1,1,184259.6,0
"Muhammad","Cameron",747,"France","Female",40,3,0,1,0,0,57817.84,1
"Leon","Igwebuike",601,"Spain","Male",24,7,0,2,0,0,144660.42,0
"Vladimir","Tuan",477,"France","Male",22,5,82559.42,2,0,0,163112.9,1
"Anne","Fraser",558,"France","Male",32,5,73494.21,1,0,0,136301.1,0
"Stephen","Turnbull",586,"Spain","Male",29,2,132450.24,1,1,1,36176.63,0
"Charles","Chiazagomekpere",850,"France","Male",49,6,128663.9,1,1,0,65769.3,1
"Jesse","Yudina",505,"France","Female",36,2,79951.9,1,0,1,174123.16,1
"Roman","Udinese",591,"Germany","Female",51,8,132508.3,1,1,1,161304.68,1
"Malcolm","Chinweike",761,"Germany","Female",38,1,120530.13,2,1,0,109394.62,0
"Pope","Bergamaschi",554,"France","Female",35,10,74988.59,2,0,1,190155.13,0
"Florence","Milliner",774,"France","Female",47,6,94722.88,1,0,1,61450.96,0
"John","Knowles",771,"Spain","Female",33,5,0,2,1,0,8673.43,0
"Ludwig","Swinton",792,"France","Male",31,6,71269.89,2,0,1,125912.77,0
"Roman","Gregory",673,"Germany","Female",41,9,98612.1,1,1,0,151349.35,0
"J.R.R.","Chibueze",765,"France","Male",40,6,138033.55,1,1,1,67972.45,0
"Mahatma","Sukhorukova",748,"France","Female",41,2,91621.69,1,1,1,71139.31,0
"David","French",422,"France","Male",54,3,140014.42,1,0,1,86350.97,0
"Carl","Estrada",568,"Spain","Male",27,5,126815.97,2,0,1,118648.12,0
"Paul","Fleming",502,"France","Female",64,3,139663.37,1,0,1,100995.11,0
"Sigmund","Kennedy",524,"France","Female",28,7,0,2,0,1,147100.72,0
"Louis","Combes",689,"France","Male",34,1,165312.27,1,1,0,155495.63,0
"Adolf","Carruthers",661,"France","Male",26,8,0,2,0,0,196875.87,0
"Cleopatra","Andrejew",606,"Spain","Male",33,8,0,2,1,1,63176.77,0
"Charles","Ko",678,"Germany","Female",54,1,123699.28,2,0,1,105221.76,0
"Michael","Daniels",636,"Germany","Female",29,3,97325.15,1,0,1,131924.38,0
"Leo","Toscano",647,"France","Male",32,5,97041.16,1,1,1,23132.73,0
"Leon","Wilson",732,"France","Male",36,5,0,2,1,0,161428.25,0
"Kylie","Thomson",646,"France","Male",50,0,104129.24,2,1,0,181794.86,1
"Henry","Kazantseva",559,"France","Female",43,1,0,1,0,1,86634.3,0
"Desmond","Cremonesi",581,"France","Male",28,3,104367.5,1,1,1,29937.75,0
"Steve","Ferri",565,"France","Male",46,7,135369.71,1,0,1,140130.22,0
"Charles","Ferri",657,"Spain","Female",41,6,112119.48,1,1,0,17536.82,0
"Benazir","Lombardi",847,"France","Male",66,7,123760.68,1,0,1,53157.16,0
"Steve","Eluemuno",558,"France","Female",41,6,0,1,1,1,143585.29,1
"Vincent","Chiganu",596,"Spain","Male",57,6,0,2,1,1,72402,0
"J.K.Rowling","Hsueh",579,"France","Male",39,5,0,2,0,1,39891.84,0
"Alfred","O'Brien",741,"France","Female",36,3,0,2,1,1,89804.83,0
"George","Booth",613,"France","Male",44,3,0,2,0,1,136491.72,0
"Pablo","O'Loghlin",694,"Spain","Male",31,5,0,1,1,0,35593.18,0
"Oprah","Lavrov",729,"Spain","Female",42,7,0,2,1,0,58268.2,1
"Malala","Somadina",480,"France","Female",42,1,152160.21,2,1,0,101778.9,0
"Carl","Colombo",666,"France","Female",59,5,0,2,1,1,185123.09,0
"Henry","Troupe",575,"France","Male",24,2,0,2,1,1,119927.81,0
"Winston","Kenenna",850,"France","Male",36,3,0,2,1,0,195033.07,0
"Wright","Franklin",740,"France","Male",36,4,172381.8,1,1,1,86480.29,0
"Benazir","Deleon",588,"Germany","Male",41,6,106116.56,2,1,0,198766.61,0
"Franklin","Kung",681,"France","Male",36,5,141952.07,1,1,1,185144.08,0
"Charles","Zito",611,"Spain","Female",33,7,0,2,1,1,3729.89,0
"Jacqueline","Giordano",589,"France","Female",37,6,138497.84,1,0,1,18988.58,0
"Roger","Davide",717,"Spain","Female",34,1,0,2,1,0,119313.74,0
"Ronald","Lei",556,"Germany","Male",33,3,124213.36,2,1,0,62627.55,0
"C.S.","Moss",850,"France","Male",37,4,126872.6,1,1,0,197266.58,0
"Angelina","Lucciano",685,"Spain","Female",42,2,0,2,0,0,199992.48,0
"Pope","Tai",713,"France","Female",37,8,0,1,1,1,16403.41,0
"Julie","Osinachi",437,"France","Female",26,1,120923.52,1,0,1,78854.57,0
"Coco","Coates",605,"Spain","Male",47,7,142643.54,1,1,0,189310.27,0
"Billie","Larionova",758,"Germany","Male",41,10,79857.64,1,1,1,78088.17,0
"Ludwig","Seleznev",600,"France","Male",46,10,95502.21,1,0,0,19842.18,0
"Joseph","Butcher",827,"France","Male",38,5,0,2,0,0,103305.01,0
"Louis","Gould",608,"Germany","Male",23,8,197715.93,2,1,1,116124.28,0
"Katherine","Cunningham",608,"France","Female",30,8,85859.76,1,0,0,142730.27,0
"Thomas","Sanderson",554,"France","Male",44,7,85304.27,1,1,1,58076.52,0
"Florence","Mai",683,"Germany","Female",35,1,132371.3,2,0,0,186123.57,0
"Emile","Reid",660,"Spain","Male",33,4,0,1,1,0,29664.45,0
"Donald","Downer",628,"France","Female",31,5,0,1,0,0,147963.07,1
"John","Humphries",668,"Germany","Male",39,4,79896,1,1,0,38466.39,0
"Madonna","Bochsa",776,"France","Female",29,5,0,2,1,1,143301.49,0
"Jawaharlal","Czajkowski",820,"France","Male",36,4,0,2,1,0,31422.69,0
"Peter","Pankhurst",665,"France","Male",36,1,0,2,0,1,121505.61,0
"Dalai","She",850,"Germany","Male",31,4,146587.3,1,1,1,89874.82,0
"John","Birdseye",703,"France","Female",42,7,0,2,0,1,72500.68,0
"Mikhail","Hope",506,"Spain","Male",32,8,0,2,0,1,182692.8,0
"Simon","Gill",588,"Spain","Male",32,3,109109.33,1,0,1,4993.94,0
"Grace","Moon",622,"Spain","Female",26,8,0,2,1,1,124964.82,0
"Eva","Watt",606,"France","Male",34,5,0,1,1,0,161971.42,0
"Mother","Chinomso",517,"France","Male",56,9,142147.32,1,0,0,39488.04,1
"Martin","Bellucci",758,"Spain","Female",43,10,0,2,1,1,55313.44,0
"Jesse","Barese",677,"France","Female",49,3,0,2,1,1,187811.71,0
"Madonna","Fleming",827,"Spain","Female",35,0,0,2,0,1,184514.01,0
"Stephen","Bell",729,"France","Female",36,8,109106.8,1,0,0,121311.12,0
"Ronald","Li Fonti",654,"France","Male",36,2,112262.84,1,1,0,12873.39,0
"Charles","Christmas",654,"Spain","Female",36,5,0,2,0,0,157238.05,0
"Amelia","Chuter",619,"Spain","Male",52,8,0,2,1,1,123242.11,0
"Franklin","Johnson",642,"Spain","Male",26,8,144238.7,1,1,1,184399.76,0
